date,product,transactions,yhat,h,model
2025-02-24,Americano,3.0,2.701089104428502,1,prophet
2025-02-24,Americano with Milk,7.0,2.3774835616539582,1,prophet
2025-02-24,Cappuccino,1.0,1.4595267219954977,1,prophet
2025-02-24,Cocoa,5.0,1.012642983477948,1,prophet
2025-02-24,Cortado,0.0,0.7543723614290916,1,prophet
2025-02-24,Espresso,0.0,0.26757034580746286,1,prophet
2025-02-24,Hot Chocolate,1.0,0.8962753690280962,1,prophet
2025-02-24,Latte,5.0,1.8516935089335935,1,prophet
2025-02-25,Americano,5.0,2.2140880500456346,2,prophet
2025-02-25,Americano with Milk,2.0,2.904240363944588,2,prophet
2025-02-25,Cappuccino,3.0,1.2169937382182747,2,prophet
2025-02-25,Cocoa,1.0,1.561583119540363,2,prophet
2025-02-25,Cortado,0.0,0.8323848920943492,2,prophet
2025-02-25,Espresso,1.0,0.3067803071931207,2,prophet
2025-02-25,Hot Chocolate,0.0,1.151277507838479,2,prophet
2025-02-25,Latte,0.0,1.7635603028934979,2,prophet
2025-02-26,Americano,5.0,2.363553383772332,3,prophet
2025-02-26,Americano with Milk,3.0,2.4113393298807013,3,prophet
2025-02-26,Cappuccino,1.0,1.2356932977229567,3,prophet
2025-02-26,Cocoa,1.0,1.0127518796786723,3,prophet
2025-02-26,Cortado,1.0,0.5966999831334266,3,prophet
2025-02-26,Espresso,0.0,0.5027426613994198,3,prophet
2025-02-26,Hot Chocolate,3.0,0.9357219762151328,3,prophet
2025-02-26,Latte,4.0,1.2244925189622737,3,prophet
2025-02-27,Americano,5.0,2.3737382764292496,4,prophet
2025-02-27,Americano with Milk,1.0,1.9576654114775707,4,prophet
2025-02-27,Cappuccino,4.0,1.3146816364967833,4,prophet
2025-02-27,Cocoa,4.0,0.8951883533185098,4,prophet
2025-02-27,Cortado,0.0,0.7335366944073413,4,prophet
2025-02-27,Espresso,1.0,0.4439823204171722,4,prophet
2025-02-27,Hot Chocolate,0.0,1.1515103101820878,4,prophet
2025-02-27,Latte,4.0,1.4305395494500803,4,prophet
2025-02-28,Americano,7.0,2.53750661755887,5,prophet
2025-02-28,Americano with Milk,4.0,2.010863484535876,5,prophet
2025-02-28,Cappuccino,1.0,1.15587802186782,5,prophet
2025-02-28,Cocoa,1.0,1.457768265210324,5,prophet
2025-02-28,Cortado,0.0,0.758458880461646,5,prophet
2025-02-28,Espresso,1.0,0.3982170789336154,5,prophet
2025-02-28,Hot Chocolate,0.0,1.1799659063500514,5,prophet
2025-02-28,Latte,3.0,1.2626864016050299,5,prophet
2025-03-01,Americano,4.0,2.290570669128065,6,prophet
2025-03-01,Americano with Milk,1.0,2.3928730865728927,6,prophet
2025-03-01,Cappuccino,2.0,1.233657879105102,6,prophet
2025-03-01,Cocoa,0.0,0.9963555541392529,6,prophet
2025-03-01,Cortado,0.0,1.0464808789902422,6,prophet
2025-03-01,Espresso,0.0,0.3214496281957337,6,prophet
2025-03-01,Hot Chocolate,0.0,0.9685584691511014,6,prophet
2025-03-01,Latte,1.0,1.3684101139953713,6,prophet
2025-03-02,Americano,2.0,1.9842637036440967,7,prophet
2025-03-02,Americano with Milk,2.0,2.024773122276382,7,prophet
2025-03-02,Cappuccino,0.0,1.2520236600709502,7,prophet
2025-03-02,Cocoa,1.0,1.0733204978682578,7,prophet
2025-03-02,Cortado,0.0,0.8153266703368337,7,prophet
2025-03-02,Espresso,0.0,0.3406697809725888,7,prophet
2025-03-02,Hot Chocolate,0.0,0.9879010525124062,7,prophet
2025-03-02,Latte,1.0,0.9550412403148411,7,prophet
2025-03-03,Americano,4.0,3.3018215967193836,1,prophet
2025-03-03,Americano with Milk,2.0,2.5636756431395837,1,prophet
2025-03-03,Cappuccino,4.0,1.5006533091345742,1,prophet
2025-03-03,Cocoa,2.0,1.154184261845828,1,prophet
2025-03-03,Cortado,0.0,0.6775757877030235,1,prophet
2025-03-03,Espresso,0.0,0.26390727844633466,1,prophet
2025-03-03,Hot Chocolate,5.0,0.878460798483825,1,prophet
2025-03-03,Latte,5.0,2.094652909172561,1,prophet
2025-03-04,Americano,9.0,2.87462762863797,2,prophet
2025-03-04,Americano with Milk,2.0,2.984387642066679,2,prophet
2025-03-04,Cappuccino,1.0,1.3079804875831034,2,prophet
2025-03-04,Cocoa,2.0,1.616077732943674,2,prophet
2025-03-04,Cortado,0.0,0.7538250738126667,2,prophet
2025-03-04,Espresso,0.0,0.3215430227666911,2,prophet
2025-03-04,Hot Chocolate,0.0,1.109283813050111,2,prophet
2025-03-04,Latte,2.0,1.9138532754391624,2,prophet
2025-03-05,Americano,6.0,3.0242687767772085,3,prophet
2025-03-05,Americano with Milk,3.0,2.5213533325807753,3,prophet
2025-03-05,Cappuccino,3.0,1.288579836524509,3,prophet
2025-03-05,Cocoa,2.0,1.0772262795642344,3,prophet
2025-03-05,Cortado,0.0,0.5417896103664996,3,prophet
2025-03-05,Espresso,1.0,0.49441885912843475,3,prophet
2025-03-05,Hot Chocolate,1.0,0.9554910161740195,3,prophet
2025-03-05,Latte,3.0,1.463838090337417,3,prophet
2025-03-06,Americano,3.0,3.0391618719084477,4,prophet
2025-03-06,Americano with Milk,3.0,2.039123877654368,4,prophet
2025-03-06,Cappuccino,2.0,1.4232026826075217,4,prophet
2025-03-06,Cocoa,1.0,1.0195001839163893,4,prophet
2025-03-06,Cortado,0.0,0.6564861599302325,4,prophet
2025-03-06,Espresso,1.0,0.4560212053483835,4,prophet
2025-03-06,Hot Chocolate,1.0,1.1093916446781837,4,prophet
2025-03-06,Latte,1.0,1.6677024652597905,4,prophet
2025-03-07,Americano,4.0,3.2401291247725896,5,prophet
2025-03-07,Americano with Milk,3.0,2.1484577480623663,5,prophet
2025-03-07,Cappuccino,2.0,1.2110033455341704,5,prophet
2025-03-07,Cocoa,2.0,1.5149838559711903,5,prophet
2025-03-07,Cortado,0.0,0.6804734746384278,5,prophet
2025-03-07,Espresso,0.0,0.41095940012482923,5,prophet
2025-03-07,Hot Chocolate,3.0,1.13736093178565,5,prophet
2025-03-07,Latte,3.0,1.485149718015613,5,prophet
2025-03-08,Americano,4.0,2.9532197512759053,6,prophet
2025-03-08,Americano with Milk,3.0,2.466801845189903,6,prophet
2025-03-08,Cappuccino,1.0,1.305297249608922,6,prophet
2025-03-08,Cocoa,0.0,1.0430452723764834,6,prophet
2025-03-08,Cortado,0.0,0.9626544886299114,6,prophet
2025-03-08,Espresso,0.0,0.3168324462412964,6,prophet
2025-03-08,Hot Chocolate,0.0,0.9298688807550513,6,prophet
2025-03-08,Latte,0.0,1.552929321317097,6,prophet
2025-03-09,Americano,2.0,2.628589943267493,7,prophet
2025-03-09,Americano with Milk,2.0,2.1257055748821427,7,prophet
2025-03-09,Cappuccino,2.0,1.2862735672589236,7,prophet
2025-03-09,Cocoa,1.0,1.137445650801193,7,prophet
2025-03-09,Cortado,0.0,0.7357875244298085,7,prophet
2025-03-09,Espresso,1.0,0.33567682538249244,7,prophet
2025-03-09,Hot Chocolate,0.0,0.9487908278219535,7,prophet
2025-03-09,Latte,0.0,1.1491169672744488,7,prophet
2025-03-10,Americano,4.0,3.8132907368836926,1,prophet
2025-03-10,Americano with Milk,3.0,2.5899259212050816,1,prophet
2025-03-10,Cappuccino,1.0,1.57043359847818,1,prophet
2025-03-10,Cocoa,1.0,1.202720635813865,1,prophet
2025-03-10,Cortado,0.0,0.5986262517897585,1,prophet
2025-03-10,Espresso,0.0,0.2800100367038668,1,prophet
2025-03-10,Hot Chocolate,3.0,0.9956095878377201,1,prophet
2025-03-10,Latte,5.0,2.0983116307118186,1,prophet
2025-03-11,Americano,4.0,3.493868342796553,2,prophet
2025-03-11,Americano with Milk,1.0,3.003427782154276,2,prophet
2025-03-11,Cappuccino,2.0,1.3248007251261549,2,prophet
2025-03-11,Cocoa,2.0,1.6566701307456757,2,prophet
2025-03-11,Cortado,0.0,0.6731554422877221,2,prophet
2025-03-11,Espresso,0.0,0.3366015225448333,2,prophet
2025-03-11,Hot Chocolate,2.0,1.1278361573236606,2,prophet
2025-03-11,Latte,2.0,1.8642066731341145,2,prophet
2025-03-12,Americano,6.0,3.5894239762318296,3,prophet
2025-03-12,Americano with Milk,1.0,2.567765452049274,3,prophet
2025-03-12,Cappuccino,3.0,1.3434994317854134,3,prophet
2025-03-12,Cocoa,2.0,1.1274827562937706,3,prophet
2025-03-12,Cortado,0.0,0.4647500264503851,3,prophet
2025-03-12,Espresso,0.0,0.5252276080314474,3,prophet
2025-03-12,Hot Chocolate,1.0,0.9959529951207434,3,prophet
2025-03-12,Latte,4.0,1.4412256355332893,3,prophet
2025-03-13,Americano,3.0,3.5528612897043956,4,prophet
2025-03-13,Americano with Milk,4.0,2.094364947916043,4,prophet
2025-03-13,Cappuccino,2.0,1.4566014713805255,4,prophet
2025-03-13,Cocoa,0.0,1.0520505787480336,4,prophet
2025-03-13,Cortado,0.0,0.5770147768222592,4,prophet
2025-03-13,Espresso,1.0,0.487508504575973,4,prophet
2025-03-13,Hot Chocolate,0.0,1.1470369084977154,4,prophet
2025-03-13,Latte,2.0,1.6038263464674745,4,prophet
2025-03-14,Americano,10.0,3.773577734055076,5,prophet
2025-03-14,Americano with Milk,1.0,2.201376682838332,5,prophet
2025-03-14,Cappuccino,1.0,1.248849729829362,5,prophet
2025-03-14,Cocoa,3.0,1.5574357889141828,5,prophet
2025-03-14,Cortado,0.0,0.6002474986654596,5,prophet
2025-03-14,Espresso,1.0,0.4248795182649351,5,prophet
2025-03-14,Hot Chocolate,0.0,1.211535252418816,5,prophet
2025-03-14,Latte,7.0,1.4612897072466162,5,prophet
2025-03-15,Americano,1.0,3.497301257796221,6,prophet
2025-03-15,Americano with Milk,3.0,2.5146178641011234,6,prophet
2025-03-15,Cappuccino,3.0,1.3227711698125557,6,prophet
2025-03-15,Cocoa,0.0,1.0565829206850053,6,prophet
2025-03-15,Cortado,0.0,0.8770687691725896,6,prophet
2025-03-15,Espresso,0.0,0.3323259016551059,6,prophet
2025-03-15,Hot Chocolate,0.0,0.9525036761334267,6,prophet
2025-03-15,Latte,0.0,1.4724452464225621,6,prophet
2025-03-16,Americano,1.0,3.1468351304685434,7,prophet
2025-03-16,Americano with Milk,1.0,2.161065505147799,7,prophet
2025-03-16,Cappuccino,1.0,1.3225935732541094,7,prophet
2025-03-16,Cocoa,0.0,1.1681177150325743,7,prophet
2025-03-16,Cortado,0.0,0.653971172568232,7,prophet
2025-03-16,Espresso,0.0,0.36935408025489036,7,prophet
2025-03-16,Hot Chocolate,1.0,0.9711905081517263,7,prophet
2025-03-16,Latte,1.0,1.0755959457632156,7,prophet
2025-03-17,Americano,6.0,4.040339648957951,1,prophet
2025-03-17,Americano with Milk,1.0,2.5455967394084817,1,prophet
2025-03-17,Cappuccino,1.0,1.6154983152195914,1,prophet
2025-03-17,Cocoa,2.0,1.231904664788125,1,prophet
2025-03-17,Cortado,0.0,0.5131306078680686,1,prophet
2025-03-17,Espresso,0.0,0.25441871991847365,1,prophet
2025-03-17,Hot Chocolate,0.0,1.03615191693713,1,prophet
2025-03-17,Latte,3.0,2.3062297628350943,1,prophet
2025-03-18,Americano,3.0,3.72704468906283,2,prophet
2025-03-18,Americano with Milk,3.0,2.9139856306499894,2,prophet
2025-03-18,Cappuccino,0.0,1.3921933700819418,2,prophet
2025-03-18,Cocoa,4.0,1.6950409428216617,2,prophet
2025-03-18,Cortado,0.0,0.5860861917342309,2,prophet
2025-03-18,Espresso,1.0,0.31007308093670194,2,prophet
2025-03-18,Hot Chocolate,2.0,1.1473633687694862,2,prophet
2025-03-18,Latte,4.0,2.0227858433147734,2,prophet
2025-03-19,Americano,8.0,3.8578987624076624,3,prophet
2025-03-19,Americano with Milk,2.0,2.48608092864606,3,prophet
2025-03-19,Cappuccino,3.0,1.4291374801050905,3,prophet
2025-03-19,Cocoa,1.0,1.1766905764742783,3,prophet
2025-03-19,Cortado,1.0,0.3811184088322127,3,prophet
2025-03-19,Espresso,2.0,0.4956529591451578,3,prophet
2025-03-19,Hot Chocolate,1.0,0.9992821278058476,3,prophet
2025-03-19,Latte,3.0,1.6468399874568282,3,prophet
2025-03-20,Americano,8.0,3.7666080493766785,4,prophet
2025-03-20,Americano with Milk,3.0,2.076728960748771,4,prophet
2025-03-20,Cappuccino,4.0,1.5218496739675162,4,prophet
2025-03-20,Cocoa,1.0,1.065750323571424,4,prophet
2025-03-20,Cortado,1.0,0.49114206114243586,4,prophet
2025-03-20,Espresso,1.0,0.47706364060648304,4,prophet
2025-03-20,Hot Chocolate,1.0,1.1290090505853403,4,prophet
2025-03-20,Latte,1.0,1.770592616115312,4,prophet
2025-03-21,Americano,7.0,4.111129810967912,5,prophet
2025-03-21,Americano with Milk,2.0,2.1265074787911606,5,prophet
2025-03-21,Cappuccino,4.0,1.2996515195895757,5,prophet
2025-03-21,Cocoa,0.0,1.6160301177385037,5,prophet
2025-03-21,Cortado,0.0,0.5134625570497197,5,prophet
2025-03-21,Espresso,0.0,0.4149732631722882,5,prophet
2025-03-21,Hot Chocolate,1.0,1.1929331156671286,5,prophet
2025-03-21,Latte,6.0,1.7228183443499414,5,prophet
2025-03-22,Americano,2.0,3.6766039824544547,6,prophet
2025-03-22,Americano with Milk,6.0,2.4700003383280187,6,prophet
2025-03-22,Cappuccino,0.0,1.4090991251299405,6,prophet
2025-03-22,Cocoa,1.0,1.070751373602671,6,prophet
2025-03-22,Cortado,0.0,0.7852059600014656,6,prophet
2025-03-22,Espresso,1.0,0.3056081372968641,6,prophet
2025-03-22,Hot Chocolate,1.0,0.9384239061753237,6,prophet
2025-03-22,Latte,1.0,1.6081318002582985,6,prophet
2025-03-23,Americano,1.0,3.3328567124152073,7,prophet
2025-03-23,Americano with Milk,0.0,2.0862157686611464,7,prophet
2025-03-23,Cappuccino,1.0,1.372246833675539,7,prophet
2025-03-23,Cocoa,2.0,1.1800121160170027,7,prophet
2025-03-23,Cortado,0.0,0.5657426413684793,7,prophet
2025-03-23,Espresso,0.0,0.3420228031685618,7,prophet
2025-03-23,Hot Chocolate,0.0,0.9748844911625801,7,prophet
2025-03-23,Latte,2.0,1.2394665984789923,7,prophet
